coordenacao;departamento;codigo;disciplina;turma;ano;docentes;aprovados;cancelados;matriculados;modoOferta;periodo;projetoExtensao;reprovadosfrequencia;reprovadosnota;situacao;total;vagasTotal
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA127;FOTOGRAMETRIA III;A;2020;EDSON APARECIDO MITISHITA;;;;;1° Semestre;;;;Inativada;;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA128;MECÂNICA E ESTRUTURAS GEODÉSICAS I;A;2020;TIAGO LIMA RODRIGUES;;;;;1° Semestre;;;;Inativada;;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA133;DIREITO AGRÁRIO;A;2020;DANIELE REGINA PONTES;;;;;1° Semestre;;;;Inativada;;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA134;GESTÃO TERRITORIAL;A;2020;ALZIR FELIPPE BUFFARA ANTUNES;;;;;1° Semestre;;;;Inativada;;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA135;CADASTRO TERRITORIAL MULTIFINALITÁRIO;A;2020;ALZIR FELIPPE BUFFARA ANTUNES;;;;;1° Semestre;;;;Inativada;;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA142;APLICAÇÕES EM SENSORIAMENTO REMOTO;A;2020;JORGE ANTONIO SILVA CENTENO;;;;;1° Semestre;;;;Inativada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA144;PROCESSAMENTO DIGITAL DE IMAGENS II;A;2020;;;;;;1° Semestre;;;;Inativada;;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA145;GENERALIZAÇÃO CARTOGRÁFICA;A;2020;HENRIQUE FIRKOWSKI;;;;;1° Semestre;;;;Inativada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA150;HISTÓRIA DA GEODÉSIA E CARTOGRAFIA;A;2020;;;;;;1° Semestre;;;;Inativada;;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA151;POSICIONAMENTO DE PLATAFORMAS E ELEMENTOS NÁUTICOS;A;2020;CLAUDIA PEREIRA KRUEGER;;;;;1° Semestre;;;;Inativada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA155;DESENVOLVIMENTO DE APLICAÇÕES GEOESPACIAIS;A;2020;SILVANA PHILIPPI CAMBOIM;;;;;1° Semestre;;;;Inativada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA157;PROCESSAMENTO E ANALISE DE DADOS GNSS;A;2020;CLAUDIA PEREIRA KRUEGER;;;;;1° Semestre;;;;Inativada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;A;2020;DANIELE REGINA PONTES;;;;;1° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;B;2020;ÉRICA SANTOS MATOS BALUTA;;;;;1° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;C;2020;HIDEO ARAKI;;;;;1° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;D;2020;LUÍS AUGUSTO KOENIG VEIGA;;;;;1° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;E;2020;DANIELE REGINA PONTES;;;;;1° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;F;2020;HIDEO ARAKI;1;0;0;;1° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA166;TÉCNICAS MODERNAS DE AQUISIÇÃO E PROCESSAMENTO DE DADOS ESPACIAIS;A;2020;DANIEL RODRIGUES DOS SANTOS;;;;;1° Semestre;;;;Inativada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Hidráulica e Saneamento;TH048;SANEAMENTO BÁSICO E AMBIENTAL;A;2020;REGINA TIEMY KISHI;;;;;1° Semestre;;;;Inativada;;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2020;GIOVANNI VENÂNCIO DE SOUZA;;;;;1° Semestre;;;;Inativada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;B;2020;GIOVANNI VENÂNCIO DE SOUZA;;;;;1° Semestre;;;;Inativada;;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM300;INTRODUÇÃO AO CÁLCULO;A;2020;MAEL SACHINE;;;;;1° Semestre;;;;Inativada;;85
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM302;CÁLCULO EM VÁRIAS VARIÁVEIS REAIS;A;2020;SAULO POMPONET OLIVEIRA;;;;;1° Semestre;;;;Inativada;;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM303;INTRODUÇÃO À GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;A;2020;ELÍAS ALFREDO GUDIÑO ROJAS;;;;;1° Semestre;;;;Inativada;;100
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT081;ADMINISTRAÇÃO DE EMPRESAS;J;2020;ANDRÉA RYBA LENZI;;;;;1° Semestre;;;;Inativada;;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT082;PROJETO DE OBRAS VIÁRIAS E PLANEJAMENTO URBANO;A;2020;ANELISE SCHMITZ;;;;;1° Semestre;;;;Inativada;;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;A;2020;ZULEICA FARIA DE MEDEIROS;7;11;0;;2° Semestre;;3;2;Encerrada;23;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF106;FÍSICA F2;A;2020;ISMAEL LEANDRO GRAFF;34;7;0;;2° Semestre;;0;6;Encerrada;47;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geografia;GB121;ELEMENTOS DE GEOMORFOLOGIA;A;2020;LEONARDO JOSÉ CORDEIRO SANTOS;12;14;0;;2° Semestre;;4;1;Encerrada;31;32
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;A;2020;LUÍS AUGUSTO KOENIG VEIGA;15;3;0;;2° Semestre;;13;0;Encerrada;31;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;A;2020;LUCIENE STAMATO DELAZARI;4;3;0;;2° Semestre;;3;0;Encerrada;10;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;B;2020;LUCIENE STAMATO DELAZARI;8;2;0;;2° Semestre;;0;0;Encerrada;10;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA104;LEVANTAMENTOS TOPOGRÁFICOS I;A;2020;ALEX SORIA MEDINA;11;2;0;;2° Semestre;;6;0;Encerrada;19;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA110;AJUSTAMENTO II;A;2020;ALEX SORIA MEDINA;19;3;0;;2° Semestre;;3;1;Encerrada;26;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;A;2020;JORGE ANTONIO SILVA CENTENO;;;;;2° Semestre;;;;Inativada;;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;B;2020;JORGE ANTONIO SILVA CENTENO;4;1;0;;2° Semestre;;2;0;Encerrada;7;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA117;BANCO DE DADOS GEOGRÁFICOS;A;2020;SILVANA PHILIPPI CAMBOIM;10;2;0;;2° Semestre;;8;0;Encerrada;20;23
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA120;CARTOGRAFIA TOPOGRÁFICA;A;2020;HENRIQUE FIRKOWSKI;16;0;0;;2° Semestre;;2;0;Encerrada;18;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA121;FOTOGRAMETRIA II;A;2020;;;;;;2° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA121;FOTOGRAMETRIA II;B;2020;DANIEL RODRIGUES DOS SANTOS;17;4;0;;2° Semestre;;0;1;Encerrada;22;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA123;PROJETO E ANÁLISE DE REDES GEODÉSICAS;A;2020;ÉRICA SANTOS MATOS BALUTA;11;6;0;;2° Semestre;;2;1;Encerrada;20;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;A;2020;;0;1;0;;2° Semestre;;0;0;Inativada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;B;2020;LUCIENE STAMATO DELAZARI;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;C;2020;MARIA APARECIDA ZEHNPFENNIG ZANETTI;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;D;2020;RODRIGO DE CAMPOS MACEDO;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;E;2020;CLAUDIA PEREIRA KRUEGER;2;0;0;;2° Semestre;;0;0;Encerrada;2;2
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;F;2020;DANIEL ARANA;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;G;2020;PAULO SERGIO DE OLIVEIRA JUNIOR;1;1;0;;2° Semestre;;0;0;Encerrada;2;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;H;2020;LEONARDO ERCOLIN FILHO;0;0;0;;2° Semestre;;1;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;I;2020;LUÍS AUGUSTO KOENIG VEIGA;2;0;0;;2° Semestre;;0;0;Encerrada;2;2
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;J;2020;ÉRICA SANTOS MATOS BALUTA;0;0;0;;2° Semestre;;1;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA125;LEVANTAMENTOS GEODÉSICOS I;A;2020;ALEX SORIA MEDINA;31;5;0;;2° Semestre;;1;0;Encerrada;37;39
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA127;FOTOGRAMETRIA III;A;2020;EDSON APARECIDO MITISHITA;24;4;0;;2° Semestre;;0;2;Encerrada;30;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA129;LEVANTAMENTO GEODÉSICOS II;A;2020;CLAUDIA PEREIRA KRUEGER;21;3;0;;2° Semestre;;1;0;Encerrada;25;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA133;DIREITO AGRÁRIO;A;2020;DANIELE REGINA PONTES;13;2;0;;2° Semestre;;0;0;Encerrada;15;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA146;PROJETO E IMPLANTAÇÃO DE SISTEMA DE INFORMAÇÕES GEOGRÁFICAS;A;2020;SILVANA PHILIPPI CAMBOIM;5;8;0;;2° Semestre;;0;0;Encerrada;13;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA152;LEVANTAMENTOS HIDROGRÁFICOS;A;2020;CLAUDIA PEREIRA KRUEGER;10;1;0;;2° Semestre;;0;0;Encerrada;11;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA153;PROGRAMAÇÃO APLICADA;A;2020;;;;;;2° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA153;PROGRAMAÇÃO APLICADA;B;2020;HENRIQUE FIRKOWSKI;11;4;0;;2° Semestre;;6;0;Encerrada;21;21
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;A;2020;DANIEL RODRIGUES DOS SANTOS;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;B;2020;DANIELE REGINA PONTES;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;C;2020;HIDEO ARAKI;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;D;2020;WANDER DA CRUZ;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;E;2020;ÉRICA SANTOS MATOS BALUTA;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;F;2020;LEONARDO ERCOLIN FILHO;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;G;2020;RODRIGO DE CAMPOS MACEDO;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;H;2020;LUÍS AUGUSTO KOENIG VEIGA;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;I;2020;LUCIENE STAMATO DELAZARI;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;J;2020;;;;;;2° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA162;DIREITO URBANÍSTICO;A;2020;DANIELE REGINA PONTES;25;3;0;;2° Semestre;;0;0;Encerrada;28;32
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;k;2020;PAULO RICARDO LISBOA DE ALMEIDA;6;16;0;;2° Semestre;;5;1;Encerrada;28;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI181;MÉTODOS NUMÉRICOS;j;2020;GUILHERME ALEX DERENIEVICZ;21;5;0;;2° Semestre;;3;0;Encerrada;29;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM300;INTRODUÇÃO AO CÁLCULO;A;2020;MAEL SACHINE;5;16;0;;2° Semestre;;6;3;Encerrada;30;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM301;CÁLCULO EM UMA VARIÁVEL REAL;A;2020;ALEXANDRE KIRILOV;4;4;0;;2° Semestre;;1;1;Encerrada;10;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM302;CÁLCULO EM VÁRIAS VARIÁVEIS REAIS;A;2020;ELIZABETH WEGNER KARAS;5;11;0;;2° Semestre;;2;0;Encerrada;18;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM303;INTRODUÇÃO À GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;A;2020;SAULO POMPONET OLIVEIRA;29;9;0;;2° Semestre;;4;8;Encerrada;50;75
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT080;ECONOMIA DE ENGENHARIA;A;2020;ANDRÉA RYBA LENZI;26;7;0;;2° Semestre;;0;0;Encerrada;33;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT082;PROJETO DE OBRAS VIÁRIAS E PLANEJAMENTO URBANO;A;2020;ANELISE SCHMITZ;31;8;0;;2° Semestre;;2;0;Encerrada;41;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Estatística;CE009;INTRODUÇÃO À ESTATÍSTICA;CART;2020;WAGNER HUGO BONAT;7;7;0;;Período Especial 1;;3;3;Encerrada;20;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC137;FUNDAMENTOS DE GEOLOGIA E GEOQUÍMICA;A;2020;MARIANA DE RESENDE MADEIRA;12;3;0;;Período Especial 1;;0;0;Encerrada;15;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA112;FUNDAMENTOS EM GEODÉSIA;A;2020;REGIANE DALAZOANA;19;3;0;;Período Especial 1;;1;1;Encerrada;24;24
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA113;PROJEÇÕES CARTOGRÁFICAS II;A;2020;HENRIQUE FIRKOWSKI;12;4;0;;Período Especial 1;;0;2;Encerrada;18;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA113;PROJEÇÕES CARTOGRÁFICAS II;B;2020;HENRIQUE FIRKOWSKI;9;4;0;;Período Especial 1;;0;1;Encerrada;14;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;A;2020;DANIEL RODRIGUES DOS SANTOS;10;7;0;;Período Especial 1;;0;0;Encerrada;17;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA115;SENSORIAMENTO REMOTO II;A;2020;JORGE ANTONIO SILVA CENTENO;7;4;0;;Período Especial 1;;0;2;Encerrada;13;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA115;SENSORIAMENTO REMOTO II;B;2020;;;;;;Período Especial 1;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA116;SISTEMAS DE REFERÊNCIA E TEMPO;A;2020;ÉRICA SANTOS MATOS BALUTA;8;2;0;;Período Especial 1;;0;0;Encerrada;10;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA117;BANCO DE DADOS GEOGRÁFICOS;A;2020;SILVANA PHILIPPI CAMBOIM;7;4;0;;Período Especial 1;;3;0;Encerrada;14;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA117;BANCO DE DADOS GEOGRÁFICOS;B;2020;SILVANA PHILIPPI CAMBOIM;10;2;0;;Período Especial 1;;1;0;Encerrada;13;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA118;COMUNICAÇÃO E EXPRESSÃO;A;2020;MARIA CECILIA BONATO BRANDALIZE;13;1;0;;Período Especial 1;;0;1;Encerrada;15;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA126;CARTOGRAFIA TEMÁTICA;A;2020;LUCIENE STAMATO DELAZARI;24;2;0;;Período Especial 1;;1;0;Encerrada;27;27
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA128;MECÂNICA E ESTRUTURAS GEODÉSICAS I;A;2020;TIAGO LIMA RODRIGUES;16;0;0;;Período Especial 1;;4;0;Encerrada;20;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA134;GESTÃO TERRITORIAL;A;2020;ALZIR FELIPPE BUFFARA ANTUNES;20;1;0;;Período Especial 1;;0;0;Encerrada;21;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA135;CADASTRO TERRITORIAL MULTIFINALITÁRIO;A;2020;ALZIR FELIPPE BUFFARA ANTUNES;13;2;0;;Período Especial 1;;0;0;Encerrada;15;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA142;APLICAÇÕES EM SENSORIAMENTO REMOTO;A;2020;JORGE ANTONIO SILVA CENTENO;12;7;0;;Período Especial 1;;0;1;Encerrada;20;21
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA155;DESENVOLVIMENTO DE APLICAÇÕES GEOESPACIAIS;A;2020;SILVANA PHILIPPI CAMBOIM;13;13;0;;Período Especial 1;;0;0;Encerrada;26;26
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA157;PROCESSAMENTO E ANALISE DE DADOS GNSS;A;2020;CLAUDIA PEREIRA KRUEGER;15;4;0;;Período Especial 1;;1;0;Encerrada;20;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA166;TÉCNICAS MODERNAS DE AQUISIÇÃO E PROCESSAMENTO DE DADOS ESPACIAIS;A;2020;DANIEL RODRIGUES DOS SANTOS;1;1;0;;Período Especial 1;;1;0;Encerrada;3;10
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Hidráulica e Saneamento;TH048;SANEAMENTO BÁSICO E AMBIENTAL;A;2020;REGINA TIEMY KISHI;19;1;0;;Período Especial 1;;0;0;Encerrada;20;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;CART;2020;ALDRI LUIZ DOS SANTOS;5;7;0;;Período Especial 1;;3;1;Encerrada;16;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM300;INTRODUÇÃO AO CÁLCULO;CART;2020;MAEL SACHINE;16;22;0;;Período Especial 1;;4;1;Encerrada;43;55
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM301;CÁLCULO EM UMA VARIÁVEL REAL;A;2020;LIANGZHONG HU;18;0;0;;Período Especial 1;;1;2;Encerrada;21;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT080;ECONOMIA DE ENGENHARIA;CART;2020;SERGIO TADEU GONCALVES MUNIZ;14;0;0;;Período Especial 1;;0;1;Encerrada;15;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT080;ECONOMIA DE ENGENHARIA;CART2;2020;SERGIO TADEU GONCALVES MUNIZ;2;7;0;;Período Especial 1;;0;0;Encerrada;9;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT081;ADMINISTRAÇÃO DE EMPRESAS;CART;2020;ROBERTO GREGORIO DA SILVA JUNIOR;15;2;0;;Período Especial 1;;3;0;Encerrada;20;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;espA;2020;ALEX SORIA MEDINA;1;0;0;;Período Especial Estágio;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Estatística;CE009;INTRODUÇÃO À ESTATÍSTICA;A2;2020;STELA ADAMI VAYEGO;18;17;0;;Período Especial 2 (2020);;1;1;Encerrada;37;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;A2;2020;ZULEICA FARIA DE MEDEIROS;;;;;Período Especial 2 (2020);;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF105;FÍSICA E2;A2;2020;CAMILLA KARLA BRITES QUEIROZ MARTINS DE OLIVEIRA;14;21;0;;Período Especial 2 (2020);;0;5;Encerrada;40;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geografia;GB122;ZONEAMENTO GEOGRÁFICO AMBIENTAL;A2;2020;EVERTON PASSOS;29;1;0;;Período Especial 2 (2020);;0;0;Encerrada;30;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC137;FUNDAMENTOS DE GEOLOGIA E GEOQUÍMICA;A2;2020;MARIANA DE RESENDE MADEIRA;4;4;0;;Período Especial 2 (2020);;0;0;Encerrada;8;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC138;GEOFÍSICA BÁSICA;A2;2020;ALESSANDRA DE BARROS E SILVA BONGIOLO;19;5;0;;Período Especial 2 (2020);;2;0;Encerrada;26;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA105;CARTOGRAFIA DIGITAL;A2;2020;RODRIGO DE CAMPOS MACEDO;13;3;0;;Período Especial 2 (2020);;0;0;Encerrada;16;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA106;AJUSTAMENTO I;A2;2020;ALEX SORIA MEDINA;15;6;0;;Período Especial 2 (2020);;0;2;Encerrada;23;23
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA107;PROCESSAMENTO DIGITAL DE IMAGENS I;A2;2020;HIDEO ARAKI;3;8;0;;Período Especial 2 (2020);;0;0;Encerrada;11;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA109;PROJEÇÕES CARTOGRÁFICAS I;A2;2020;HENRIQUE FIRKOWSKI;3;4;0;;Período Especial 2 (2020);;1;2;Encerrada;10;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;A2;2020;DANIEL RODRIGUES DOS SANTOS;10;3;0;;Período Especial 2 (2020);;2;0;Encerrada;15;25
